category,status,section,line,declared,var,ctor,id,compare_id,modern_match,reason,migration_package
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,795,SimpleFluidMaterial,OxalicAcid,SimpleFluidMaterial,oxalic_acid,oxalic_acid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,638,SimpleFluidMaterial,OxidisedNitrogenMix,SimpleFluidMaterial,oxidised_nitrogen_mix,oxidised_nitrogen_mix,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,986,SimpleFluidMaterial,OxidizedResidualSolution,SimpleFluidMaterial,oxidized_residual_solution,oxidized_residual_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,941,SimpleFluidMaterial,Oxydianiline,SimpleFluidMaterial,oxydianiline,oxydianiline,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,769,SimpleFluidMaterial,OxypentafluoroNiobate,SimpleFluidMaterial,oxypentafluoroniobate,oxypentafluoroniobate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,683,SimpleFluidMaterial,Ozone,SimpleFluidMaterial,ozone,ozone,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,599,SimpleFluidMaterial,ParaXylene,SimpleFluidMaterial,para_xylene,para_xylene,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,614,SimpleFluidMaterial,PCBA,SimpleFluidMaterial,pcba,pcba,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,615,SimpleFluidMaterial,PCBS,SimpleFluidMaterial,pcbs,pcbs,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,791,SimpleFluidMaterial,Perbromothiophene,SimpleFluidMaterial,perbromothiophene,perbromothiophene,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,970,SimpleFluidMaterial,Perfluorobenzene,SimpleFluidMaterial,perfluorobenzene,perfluorobenzene,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,926,SimpleFluidMaterial,PhenylenedioxydiaceticAcid,SimpleFluidMaterial,phenylenedioxydiacetic_acid,phenylenedioxydiacetic_acid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,610,SimpleFluidMaterial,Phenylpentanoicacid,SimpleFluidMaterial,phenylpentanoicacid,phenylpentanoicacid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,885,SimpleFluidMaterial,Phenylsodium,SimpleFluidMaterial,phenylsodium,phenylsodium,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,622,SimpleFluidMaterial,Phosgene,SimpleFluidMaterial,phosgene,phosgene,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,829,SimpleFluidMaterial,PhosphorousArsenicSolution,SimpleFluidMaterial,phosphorous_arsenic_solution,phosphorous_arsenic_solution,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,575,SimpleFluidMaterial,PhosphorusTrichloride,SimpleFluidMaterial,phosphorus_trichloride,phosphorus_trichloride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,576,SimpleFluidMaterial,PhosphorylChloride,SimpleFluidMaterial,phosphoryl_chloride,phosphoryl_chloride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,889,SimpleFluidMaterial,PhotopolymerSolution,SimpleFluidMaterial,photopolymer_solution,photopolymer_solution,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,556,SimpleFluidMaterial,PiranhaSolution,SimpleFluidMaterial,piranha_solution,piranha_solution,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,745,SimpleFluidMaterial,PlasmaChromium48,SimpleFluidMaterial,chromium48_plasma,chromium48_plasma,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,749,SimpleFluidMaterial,PlasmaHeliumCNO,SimpleFluidMaterial,helium_rich_cno_plasma,helium_rich_cno_plasma,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,746,SimpleFluidMaterial,PlasmaIron52,SimpleFluidMaterial,iron52_plasma,iron52_plasma,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,747,SimpleFluidMaterial,PlasmaNickel56,SimpleFluidMaterial,nickel56_plasma,nickel56_plasma,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,748,SimpleFluidMaterial,PlasmaTitanium44,SimpleFluidMaterial,titanium44_plasma,titanium44_plasma,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,688,SimpleFluidMaterial,PolyacrylonitrileSolution,SimpleFluidMaterial,polyacrylonitrile_solution,polyacrylonitrile_solution,,,chemistry/polymers
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,942,SimpleFluidMaterial,PolyamicAcid,SimpleFluidMaterial,polyamic_acid,polyamic_acid,,,chemistry/polymers
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,674,SimpleFluidMaterial,PolyphenolMix,SimpleFluidMaterial,polyphenol_mix,polyphenol_mix,,,chemistry/polymers
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,863,SimpleFluidMaterial,PotassiumEthoxide,SimpleFluidMaterial,potassium_ethoxide,potassium_ethoxide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,710,SimpleFluidMaterial,PotassiumFreeBrine,SimpleFluidMaterial,potassium_free_brine,potassium_free_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,924,SimpleFluidMaterial,Propadiene,SimpleFluidMaterial,propadiene,propadiene,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,534,SimpleFluidMaterial,PropargylAlcohol,SimpleFluidMaterial,propargyl_alcohol,propargyl_alcohol,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,535,SimpleFluidMaterial,PropargylChloride,SimpleFluidMaterial,propargyl_chloride,propargyl_chloride,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,828,SimpleFluidMaterial,PrYHoNitrateSolution,SimpleFluidMaterial,pryho_nitrate_solution,pryho_nitrate_solution,,,electronics/optical_materials
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,755,SimpleFluidMaterial,PureAluminiumHydroxideSolution,SimpleFluidMaterial,pure_aloh3_soution,pure_aloh3_soution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,807,SimpleFluidMaterial,PurifiedIronCarbonyl,SimpleFluidMaterial,purified_iron_carbonyl,purified_iron_carbonyl,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,639,SimpleFluidMaterial,PurifiedNitrogenMix,SimpleFluidMaterial,purified_nitrogen_mix,purified_nitrogen_mix,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,609,SimpleFluidMaterial,Pyridine,SimpleFluidMaterial,pyridine,pyridine,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,952,SimpleFluidMaterial,QuantumDots,SimpleFluidMaterial,quantumdots,quantumdots,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,875,SimpleFluidMaterial,QuarkGluonPlasma,SimpleFluidMaterial,quark_gluon_plasma,quark_gluon_plasma,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,839,SimpleFluidMaterial,Quinizarin,SimpleFluidMaterial,quinizarin,quinizarin,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,465,SimpleFluidMaterial,RadonDifluoride,SimpleFluidMaterial,radon_difluoride,radon_difluoride,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,466,SimpleFluidMaterial,RadonNaquadriaoctafluoride,SimpleFluidMaterial,radon_naquadriaoctafluoride,radon_naquadriaoctafluoride,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,884,SimpleFluidMaterial,RadonRadiumMix,SimpleFluidMaterial,radon_radium_mix,radon_radium_mix,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,470,SimpleFluidMaterial,RadonTrioxide,SimpleFluidMaterial,radon_trioxide,radon_trioxide,,,deferred/nuclear
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,561,SimpleFluidMaterial,RapidlyReplicatingAnimalCells,SimpleFluidMaterial,rapidly_replicating_animal_cells,rapidly_replicating_animal_cells,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,525,SimpleFluidMaterial,RareEarthChloridesSolution,SimpleFluidMaterial,rare_earth_chlorides_solution,rare_earth_chlorides_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,524,SimpleFluidMaterial,RareEarthHydroxidesSolution,SimpleFluidMaterial,rare_earth_hydroxides_solution,rare_earth_hydroxides_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,772,SimpleFluidMaterial,RareEarthNitrateSolution,SimpleFluidMaterial,rare_earth_nitrate_solution,rare_earth_nitrate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,756,SimpleFluidMaterial,RedMud,SimpleFluidMaterial,red_mud,red_mud,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,579,SimpleFluidMaterial,RedOil,SimpleFluidMaterial,red_oil,red_oil,,,chemistry/petrochem_fuels
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,759,SimpleFluidMaterial,RedSlurry,SimpleFluidMaterial,red_slurry,red_slurry,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,771,SimpleFluidMaterial,REEThUSulfateSolution,SimpleFluidMaterial,reethu_sulfate_solution,reethu_sulfate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,972,SimpleFluidMaterial,ResidualTriniiteSolution,SimpleFluidMaterial,residual_triniite_solution,residual_triniite_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,571,SimpleFluidMaterial,Resin,SimpleFluidMaterial,resin,resin,,,chemistry/polymers
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,603,SimpleFluidMaterial,Resorcinol,SimpleFluidMaterial,resorcinol,resorcinol,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,909,SimpleFluidMaterial,RheniumScrubbedSolution,SimpleFluidMaterial,rhenium_scrubbed_solution,rhenium_scrubbed_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,908,SimpleFluidMaterial,RheniumSeparationMixture,SimpleFluidMaterial,rhenium_separation_mixture,rhenium_separation_mixture,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,585,SimpleFluidMaterial,RheniumSulfuricSolution,SimpleFluidMaterial,rhenium_sulfuric_solution,rhenium_sulfuric_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,637,SimpleFluidMaterial,RichNitrogenMix,SimpleFluidMaterial,rich_nitrogen_mix,rich_nitrogen_mix,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,508,SimpleFluidMaterial,RnCrackedHeavyENaquadah,SimpleFluidMaterial,rn_cracked_heavy_e_naquadah,rn_cracked_heavy_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,506,SimpleFluidMaterial,RnCrackedLightNaquadah,SimpleFluidMaterial,rn_cracked_light_e_naquadah,rn_cracked_light_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,507,SimpleFluidMaterial,RnCrackedMediumENaquadah,SimpleFluidMaterial,rn_cracked_medium_e_naquadah,rn_cracked_medium_e_naquadah,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,883,SimpleFluidMaterial,ScandiumTitanium50Mix,SimpleFluidMaterial,scandium_titanium50_mix,scandium_titanium50_mix,,,metallurgy/alloys
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,844,SimpleFluidMaterial,SeaborgiumDopedNanotubes,SimpleFluidMaterial,seaborgium_doped_nanotubes,seaborgium_doped_nanotubes,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,706,SimpleFluidMaterial,SeaWater,SimpleFluidMaterial,sea_water,sea_water,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,751,SimpleFluidMaterial,SeleniteSolution,SimpleFluidMaterial,selenite_solution,selenite_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,750,SimpleFluidMaterial,SeleniteTelluriteMix,SimpleFluidMaterial,selenite_tellurite_mixture,selenite_tellurite_mixture,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,961,SimpleFluidMaterial,SelenousAcid,SimpleFluidMaterial,selenous_acid,selenous_acid,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,954,SimpleFluidMaterial,SemisolidHydrogen,SimpleFluidMaterial,semisolidhydrogen,semisolidhydrogen,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,665,SimpleFluidMaterial,SeparatedMetalSlurry,SimpleFluidMaterial,separated_metal_slurry,separated_metal_slurry,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,554,SimpleFluidMaterial,SilicaGelBase,SimpleFluidMaterial,silica_gel_base,silica_gel_base,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,573,SimpleFluidMaterial,SiliconFluoride,SimpleFluidMaterial,silicon_fluoride,silicon_fluoride,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,613,SimpleFluidMaterial,Silvertetrafluoroborate,SimpleFluidMaterial,silvertetrafluoroborate,silvertetrafluoroborate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,527,SimpleFluidMaterial,SmGdOxidesSolution,SimpleFluidMaterial,sm_gd_oxides_solution,sm_gd_oxides_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,948,SimpleFluidMaterial,Soap,SimpleFluidMaterial,soap,soap,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,619,SimpleFluidMaterial,SodiumAcetate,SimpleFluidMaterial,sodium_acetate,sodium_acetate,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,929,SimpleFluidMaterial,SodiumAlginateSolution,SimpleFluidMaterial,sodium_alginate_solution,sodium_alginate_solution,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,633,SimpleFluidMaterial,SodiumCarbonateSolution,SimpleFluidMaterial,sodium_carbonate_solution,sodium_carbonate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,635,SimpleFluidMaterial,SodiumChromateSolution,SimpleFluidMaterial,sodium_chromate_solution,sodium_chromate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,581,SimpleFluidMaterial,SodiumCyanide,SimpleFluidMaterial,sodium_cyanide,sodium_cyanide,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,636,SimpleFluidMaterial,SodiumDichromateSolution,SimpleFluidMaterial,sodium_dichromate_solution,sodium_dichromate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,709,SimpleFluidMaterial,SodiumFreeBrine,SimpleFluidMaterial,sodium_free_brine,sodium_free_brine,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,632,SimpleFluidMaterial,SodiumHexafluoroaluminate,SimpleFluidMaterial,sodium_hexafluoroaluminate,sodium_hexafluoroaluminate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,753,SimpleFluidMaterial,SodiumHydroxideBauxite,SimpleFluidMaterial,sodium_hydroxide_bauxite,sodium_hydroxide_bauxite,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,680,SimpleFluidMaterial,SodiumHydroxideSolution,SimpleFluidMaterial,sodium_hydroxide_solution,sodium_hydroxide_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,712,SimpleFluidMaterial,SodiumLithiumSolution,SimpleFluidMaterial,sodium_lithium_solution,sodium_lithium_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,595,SimpleFluidMaterial,SodiumNitrateSolution,SimpleFluidMaterial,sodium_nitrate_solution,sodium_nitrate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,634,SimpleFluidMaterial,SodiumSulfateSolution,SimpleFluidMaterial,sodium_sulfate_solution,sodium_sulfate_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,687,SimpleFluidMaterial,SodiumThiocyanate,SimpleFluidMaterial,sodium_thiocyanate,sodium_thiocyanate,,,chemistry/inorganic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,564,SimpleFluidMaterial,SOX2Gene,SimpleFluidMaterial,sox_2_gene,sox_2_gene,,,chemistry/biotech
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,950,SimpleFluidMaterial,StearicAcid,SimpleFluidMaterial,stearicacid,stearicacid,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,887,SimpleFluidMaterial,Succinaldehyde,SimpleFluidMaterial,succinaldehyde,succinaldehyde,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,553,SimpleFluidMaterial,Sulfanilamide,SimpleFluidMaterial,sulfanilamide,sulfanilamide,,,chemistry/organic
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,518,SimpleFluidMaterial,SulfuricBromineSolution,SimpleFluidMaterial,sulfuric_bromine_solution,sulfuric_bromine_solution,,,metallurgy/ore_processing
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,530,SimpleFluidMaterial,SupercooledCryotheum,SimpleFluidMaterial,supercooled_cryotheum,supercooled_cryotheum,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,893,SimpleFluidMaterial,SupercriticalCO2,SimpleFluidMaterial,supercritcal_co2,supercritcal_co2,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,912,SimpleFluidMaterial,SupercriticalDeuterium,SimpleFluidMaterial,supercritical_deuterium,supercritical_deuterium,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,916,SimpleFluidMaterial,SupercriticalFLiBe,SimpleFluidMaterial,supercritical_flibe,supercritical_flibe,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,915,SimpleFluidMaterial,SupercriticalFLiNaK,SimpleFluidMaterial,supercritical_flinak,supercritical_flinak,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,917,SimpleFluidMaterial,SupercriticalLeadBismuthEutectic,SimpleFluidMaterial,supercritical_lead_bismuth_eutectic,supercritical_lead_bismuth_eutectic,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,914,SimpleFluidMaterial,SupercriticalSodium,SimpleFluidMaterial,supercritical_sodium,supercritical_sodium,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,913,SimpleFluidMaterial,SupercriticalSodiumPotassiumAlloy,SimpleFluidMaterial,supercritical_sodium_potassium_alloy,supercritical_sodium_potassium_alloy,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,911,SimpleFluidMaterial,SupercriticalSteam,SimpleFluidMaterial,supercritical_steam,supercritical_steam,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,898,SimpleFluidMaterial,SuperfluidHelium,SimpleFluidMaterial,superfluid_helium,superfluid_helium,,,fluids/cryogenics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,725,SimpleFluidMaterial,SuperheavyMix,SimpleFluidMaterial,superheavy_mix,superheavy_mix,,,high_energy/particles_and_exotics
Simple Fluid Materials,new_candidate,SIMPLE FLUID MATERIALS,677,SimpleFluidMaterial,TannicAcid,SimpleFluidMaterial,tannic_acid,tannic_acid,,,chemistry/organic
